,name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,drafted,position_Center,position_Forward,position_Guard
26714,James Southerland,80,215,Forward,112,13,18.7,2.9,6.5,0.449,1.5,2.8,0.5529999999999999,1.4,3.7,0.449,0.7,0.9,0.74,0.6,0.9,0.8,7.9,0.8,2.5,3.3,0.6,1,0,1,0
26722,Pape Sow,82,250,Forward,72,70,32.4,5.3,11.3,0.468,5.0,10.4,0.484,0.3,0.9,0.468,4.9,7.3,0.667,0.8,1.4,0.8,15.8,2.8,6.2,9.1,2.6,1,0,1,0
26776,Marreese Speights,82,245,Center,69,36,15.4,4.0,6.2,0.633,4.0,6.2,0.633,0.0,0.0,0.633,1.6,2.3,0.688,0.5,0.3,0.9,9.5,1.9,3.6,5.4,1.1,1,1,0,0
26989,Nik Stauskas,78,205,Guard,75,69,32.9,4.3,9.2,0.467,2.0,4.0,0.5,2.3,5.2,0.467,3.2,3.9,0.8320000000000001,2.3,0.6,0.3,14.1,0.5,2.5,2.9,1.5,1,0,0,1
27049,D.J. Stephens,77,188,Forward,129,35,13.2,1.6,2.6,0.627,1.5,2.2,0.669,0.1,0.4,0.627,0.6,1.0,0.633,0.3,0.5,1.2,4.0,1.2,2.1,3.4,0.4,1,0,1,0
27075,Lance Stephenson,77,210,Forward,34,32,28.2,4.8,10.8,0.44,4.3,8.7,0.495,0.5,2.1,0.44,2.3,3.5,0.664,2.5,0.9,0.2,12.3,1.9,3.5,5.4,2.4,1,0,1,0
27077,Alex Stepheson,81,235,Forward,137,60,19.1,2.4,4.7,0.52,2.4,4.7,0.52,0.0,0.0,0.52,1.0,2.1,0.4970000000000001,0.2,0.2,0.9,5.9,2.2,3.4,5.6,1.1,1,0,1,0
27182,Greg Stiemsma,83,260,Center,95,7,10.0,1.1,2.0,0.545,1.1,2.0,0.5529999999999999,0.0,0.0,0.545,0.5,0.6,0.759,0.8,0.2,1.0,2.7,0.7,1.6,2.3,0.7,1,1,0,0
27217,David Stockton,71,165,Guard,138,39,19.9,1.6,3.8,0.424,1.1,2.2,0.515,0.5,1.7,0.424,1.1,1.5,0.7,3.1,1.2,0.1,4.8,0.1,1.5,1.6,1.5,1,0,0,1
27233,Jarnell Stokes,80,260,Forward,87,84,29.7,4.7,8.9,0.53,4.7,8.9,0.532,0.0,0.0,0.53,3.5,5.6,0.628,1.5,0.7,1.1,13.0,3.9,5.7,9.6,2.1,1,0,1,0
27249,Diamond Stone,83,255,Center,35,22,23.1,4.8,8.4,0.568,4.8,8.4,0.568,0.0,0.0,0.568,2.9,3.8,0.7609999999999999,0.4,0.5,1.6,12.5,2.2,3.2,5.4,1.5,1,1,0,0
27251,Julyan Stone,79,200,Guard,138,129,30.9,1.8,4.3,0.425,1.5,2.9,0.504,0.4,1.4,0.425,1.8,2.9,0.617,5.2,1.5,0.4,5.8,0.7,4.8,5.5,1.9,1,0,0,1
27277,Salim Stoudamire,73,179,Guard,129,117,29.8,4.8,10.1,0.471,2.1,4.3,0.488,2.7,5.8,0.471,3.0,3.5,0.87,2.0,0.8,0.1,15.2,0.4,1.8,2.2,2.0,1,0,0,1
27313,D.J. Strawberry,77,201,Guard,111,72,26.9,3.6,7.8,0.461,3.0,5.9,0.503,0.6,1.9,0.461,2.3,3.7,0.64,2.9,1.8,0.4,10.1,1.0,2.3,3.3,2.2,1,0,0,1
27368,Rodney Stuckey,77,205,Guard,59,59,33.1,8.1,17.1,0.472,6.4,11.9,0.54,1.7,5.2,0.472,6.5,8.1,0.8059999999999999,4.8,2.3,0.3,24.4,1.1,3.6,4.7,3.5,1,0,0,1
27421,Jared Sullinger,81,265,Forward,74,72,31.0,6.1,11.5,0.53,5.8,10.8,0.541,0.3,0.7,0.53,4.9,6.7,0.733,1.2,1.1,0.8,17.3,3.3,6.4,9.7,1.8,1,0,1,0
27456,DaJuan Summers,80,236,Forward,101,98,27.6,3.6,8.3,0.439,2.2,4.2,0.522,1.4,4.1,0.439,2.5,3.4,0.727,1.3,1.0,0.6,11.2,1.3,3.1,4.4,2.2,1,0,1,0
27533,Caleb Swanigan,81,260,Forward,69,69,29.2,5.1,10.2,0.501,4.2,7.9,0.537,0.9,2.3,0.501,3.3,4.4,0.76,2.4,0.4,0.5,14.4,2.2,8.2,10.4,3.0,1,0,1,0
27552,Mike Sweetney,80,275,Forward,96,95,29.0,6.3,11.6,0.544,6.3,11.6,0.546,0.0,0.0,0.544,5.6,7.7,0.727,1.8,1.1,1.9,18.2,3.6,5.6,9.2,2.5,1,0,1,0
27625,Chris Taft,82,260,Forward,65,53,26.0,4.9,8.7,0.569,4.9,8.7,0.569,0.0,0.0,0.569,2.1,3.7,0.564,1.1,0.4,1.7,12.0,3.1,4.4,7.5,1.4,1,0,1,0
27725,Jayson Tatum,80,205,Forward,29,27,33.3,5.7,12.6,0.452,4.3,8.6,0.504,1.4,4.0,0.452,4.1,4.8,0.8490000000000001,2.1,1.3,1.1,16.8,1.3,6.0,7.3,2.6,1,0,1,0
27775,Donell Taylor,78,180,Guard,65,40,23.2,4.1,8.7,0.473,3.2,5.9,0.535,1.0,2.8,0.473,2.4,3.3,0.732,2.4,1.8,0.4,11.6,1.1,2.6,3.7,2.3,1,0,0,1
27786,Isaiah Taylor,73,170,Guard,92,92,30.8,4.5,11.1,0.404,4.1,9.8,0.419,0.4,1.3,0.404,4.3,5.4,0.792,4.5,1.0,0.1,13.6,0.4,2.7,3.1,2.3,1,0,0,1
27787,Isaiah Taylor,76,190,Guard,33,0,15.5,1.8,4.7,0.39,0.8,1.5,0.51,1.1,3.2,0.39,1.2,1.6,0.769,0.5,0.3,0.2,5.9,0.4,1.1,1.5,1.3,1,0,0,1
27793,Jeffery Taylor,79,225,Forward,134,133,29.3,5.0,10.3,0.483,4.1,7.9,0.52,0.9,2.4,0.483,3.4,4.9,0.693,1.9,1.1,0.4,14.2,2.1,3.5,5.6,2.3,1,0,1,0
27795,Jermaine Taylor,76,205,Guard,122,60,25.8,5.8,12.5,0.466,3.8,7.0,0.536,2.1,5.5,0.466,2.5,3.3,0.764,1.4,0.9,0.4,16.2,1.5,2.3,3.9,2.2,1,0,0,1
27825,Mike Taylor,74,165,Guard,31,30,35.0,5.3,14.2,0.376,2.8,7.3,0.391,2.5,6.9,0.376,2.8,4.2,0.682,4.5,1.1,0.1,16.0,0.7,3.4,4.1,5.4,1,0,0,1
27826,Mike Taylor,74,180,Guard,53,0,9.5,0.6,1.9,0.333,0.2,0.8,0.289,0.4,1.1,0.333,0.2,0.3,0.8,0.3,0.3,0.0,1.9,0.4,1.0,1.4,0.4,1,0,0,1
27872,Tyshawn Taylor,75,185,Guard,146,126,27.7,3.8,7.9,0.477,3.0,5.7,0.518,0.8,2.2,0.477,2.5,3.5,0.708,3.9,1.2,0.2,10.8,0.3,1.9,2.2,2.6,1,0,0,1
27891,Jeff Teague,74,180,Guard,61,52,30.9,5.2,11.2,0.462,3.9,8.2,0.477,1.3,3.0,0.462,4.8,5.9,0.812,3.0,1.9,0.6,16.4,0.5,2.5,3.0,3.0,1,0,0,1
27893,Marquis Teague,74,189,Guard,40,40,32.6,3.6,8.8,0.412,3.0,6.8,0.438,0.7,2.0,0.412,2.1,3.0,0.7140000000000001,4.8,0.9,0.3,10.0,0.4,2.1,2.5,2.7,1,0,0,1
27922,Garrett Temple,78,190,Guard,134,131,33.1,2.2,5.9,0.371,1.3,2.9,0.47,0.8,3.0,0.371,1.5,1.9,0.7829999999999999,3.6,1.4,0.8,6.7,0.8,2.9,3.7,2.2,1,0,0,1
27960,Hasheem Thabeet,87,263,Center,100,99,29.3,3.6,5.9,0.611,3.6,5.9,0.611,0.0,0.0,0.611,3.1,5.0,0.625,0.4,0.4,4.2,10.3,3.0,5.4,8.5,1.8,1,1,0,0
28002,Adonis Thomas,79,240,Forward,55,44,27.5,4.1,9.5,0.426,3.3,7.2,0.458,0.7,2.3,0.426,1.9,2.5,0.745,1.5,0.6,0.7,10.7,1.3,2.8,4.0,1.5,1,0,1,0
28074,Isaiah Thomas,68,185,Guard,105,104,30.4,5.3,12.4,0.426,3.7,7.6,0.49,1.6,4.8,0.426,4.3,6.0,0.713,4.0,1.2,0.1,16.4,0.7,2.8,3.5,2.7,1,0,0,1
28075,Isaiah Thomas,81,220,Forward,110,40,11.8,1.4,2.5,0.545,1.4,2.5,0.545,0.0,0.0,0.545,0.5,0.9,0.5770000000000001,0.1,0.1,0.6,3.3,1.0,1.8,2.8,0.6,1,0,1,0
28082,James Thomas,79,210,Forward,68,63,27.3,3.3,6.8,0.49,3.3,6.8,0.491,0.0,0.0,0.49,2.4,3.9,0.608,0.9,0.5,0.1,9.1,2.4,2.4,4.7,1.4,1,0,1,0
28083,James Thomas,80,235,Center,134,96,21.6,3.0,6.0,0.508,3.0,6.0,0.508,0.0,0.0,0.508,2.5,4.2,0.603,0.4,0.5,0.8,8.6,3.0,5.0,8.0,1.4,1,1,0,0
28117,Lance Thomas,81,225,Forward,140,101,19.7,1.7,3.2,0.525,1.7,3.2,0.525,0.0,0.0,0.525,1.3,2.1,0.6,0.5,0.6,0.2,4.6,1.8,1.8,3.6,1.2,1,0,1,0
28118,Lance Thomas,80,224,Forward,12,0,4.2,0.8,1.2,0.643,0.6,0.6,1.0,0.2,0.6,0.643,0.5,0.7,0.75,0.0,0.2,0.2,2.2,0.3,1.0,1.3,0.3,1,0,1,0
28123,Malcolm Thomas,78,185,Forward,39,29,26.5,3.8,9.9,0.387,2.6,6.6,0.39,1.3,3.3,0.387,1.8,2.4,0.772,0.7,1.1,0.3,10.8,1.4,2.7,4.1,1.7,1,0,1,0
28124,Malcolm Thomas,81,220,Forward,103,98,30.6,4.3,8.2,0.53,4.3,8.0,0.536,0.0,0.2,0.53,2.9,5.0,0.58,2.0,0.7,1.9,11.6,2.9,5.3,8.2,2.3,1,0,1,0
28193,Trey Thompkins,82,245,Forward,89,81,29.5,6.0,12.8,0.469,5.1,10.3,0.496,0.9,2.5,0.469,2.8,3.8,0.7290000000000001,1.4,1.0,1.3,15.7,2.0,5.8,7.8,2.6,1,0,1,0
28230,Dijon Thompson,79,195,Guard,117,72,27.8,4.6,10.0,0.464,3.5,6.8,0.51,1.1,3.1,0.464,2.1,2.7,0.7809999999999999,2.0,1.1,0.3,12.5,1.4,3.3,4.7,2.4,1,0,0,1
28238,Hollis Thompson,80,212,Forward,99,57,24.6,3.1,6.5,0.478,1.8,3.6,0.508,1.3,2.9,0.478,1.2,1.7,0.6759999999999999,1.1,0.8,0.4,8.7,1.1,3.0,4.1,1.1,1,0,1,0
28243,Jason Thompson,83,250,Center,122,112,32.1,6.2,11.8,0.526,6.0,11.0,0.544,0.2,0.8,0.526,4.0,6.0,0.667,2.0,0.9,1.9,16.7,3.0,6.6,9.6,2.6,1,1,0,0
28244,Jason Thompson,78,210,Forward,48,0,6.3,0.3,1.1,0.29100000000000004,0.3,1.0,0.32,0.0,0.1,0.29100000000000004,0.2,0.4,0.5,0.1,0.1,0.1,0.9,0.5,0.7,1.2,0.5,1,0,1,0
28245,Jason Thompson,81,215,Center,52,22,16.1,2.6,5.6,0.469,2.6,5.6,0.471,0.0,0.0,0.469,0.5,1.3,0.415,0.4,0.5,0.6,5.8,1.3,2.7,4.0,1.0,1,1,0,0
28258,Klay Thompson,78,200,Guard,98,96,34.4,6.1,14.4,0.424,3.6,8.1,0.45,2.5,6.3,0.424,3.2,3.9,0.8270000000000001,2.6,1.3,0.8,17.9,0.9,3.9,4.8,2.9,1,0,0,1
28272,Mychel Thompson,79,210,Forward,128,114,29.1,3.8,10.7,0.35700000000000004,2.3,6.1,0.38,1.5,4.6,0.35700000000000004,1.9,2.5,0.76,1.6,1.1,0.6,11.0,1.3,3.0,4.3,1.7,1,0,1,0
28298,Tristan Thompson,77,193,Guard,128,99,25.5,3.6,8.2,0.439,2.2,4.6,0.472,1.4,3.6,0.439,4.1,5.0,0.816,1.3,0.6,0.1,12.7,0.6,2.1,2.8,1.7,1,0,0,1
28299,Tristan Thompson,80,225,Forward,36,34,30.7,4.8,8.8,0.546,4.8,8.8,0.546,0.0,0.0,0.546,3.5,7.3,0.487,1.3,0.9,2.4,13.1,3.8,4.0,7.8,1.8,1,0,1,0
28318,Al Thornton,80,220,Guard,124,69,22.0,4.4,8.3,0.528,3.9,7.2,0.5429999999999999,0.5,1.2,0.528,3.0,4.2,0.701,0.7,0.8,0.6,12.3,2.1,3.1,5.2,1.7,1,0,0,1
28331,Marcus Thornton,76,205,Guard,66,65,32.7,7.1,15.6,0.455,4.5,8.9,0.51,2.5,6.7,0.455,3.7,4.8,0.7709999999999999,1.8,1.5,0.3,20.4,2.0,3.5,5.5,2.0,1,0,0,1
28332,Marcus Thornton,80,235,Forward,133,88,21.7,2.2,5.2,0.421,2.0,4.6,0.436,0.2,0.5,0.421,1.7,2.7,0.637,0.7,0.5,0.9,6.2,1.6,3.4,5.0,1.2,1,0,1,0
28333,Marcus Thornton,76,190,Guard,127,107,34.1,5.6,13.0,0.43,3.0,6.6,0.457,2.6,6.4,0.43,3.4,4.3,0.789,2.4,0.7,0.2,17.1,0.3,2.2,2.6,2.6,1,0,0,1
28344,Sindarius Thornwell,77,215,Guard,132,132,31.8,4.5,11.5,0.392,3.2,7.5,0.42,1.4,4.0,0.392,4.3,5.6,0.7709999999999999,3.0,1.5,0.6,14.7,1.6,3.6,5.2,2.5,1,0,0,1
28448,Mike Tobey,83,253,Forward,138,48,16.3,2.9,5.4,0.531,2.8,5.3,0.537,0.0,0.1,0.531,1.0,1.5,0.7040000000000001,0.4,0.2,0.7,6.8,1.6,2.4,4.0,0.8,1,0,1,0
28488,Anthony Tolliver,80,240,Center,124,93,21.5,2.9,5.8,0.491,2.7,5.3,0.506,0.2,0.5,0.491,2.2,3.3,0.6709999999999999,1.1,0.6,1.1,8.1,1.8,3.1,4.9,1.4,1,1,0,0
28573,Karl-Anthony Towns,83,250,Forward,39,39,21.1,3.7,6.6,0.5660000000000001,3.7,6.4,0.5770000000000001,0.1,0.2,0.5660000000000001,2.8,3.4,0.813,1.1,0.5,2.3,10.3,2.4,4.3,6.7,1.4,1,0,1,0
28728,Alando Tucker,78,205,Guard,134,126,32.1,6.0,12.4,0.48,5.2,10.0,0.522,0.8,2.5,0.48,3.9,6.1,0.636,1.6,0.8,0.2,16.5,2.3,3.4,5.7,1.7,1,0,0,1
28749,P.J. Tucker,77,225,Forward,87,69,28.9,5.0,9.6,0.526,5.0,9.5,0.527,0.0,0.0,0.526,3.3,4.7,0.711,2.0,1.3,0.3,13.4,3.1,5.1,8.2,2.2,1,0,1,0
28774,Ronny Turiaf,82,249,Forward,127,73,25.5,4.2,8.2,0.518,4.2,8.0,0.524,0.0,0.1,0.518,5.1,7.1,0.715,1.0,0.5,1.4,13.6,2.1,4.7,6.8,2.1,1,0,1,0
28797,Evan Turner,79,210,Guard,101,94,32.8,5.3,10.6,0.502,4.8,9.1,0.525,0.5,1.5,0.502,3.8,5.0,0.758,4.1,1.6,0.7,15.0,1.5,5.3,6.8,3.5,1,0,0,1
28816,Myles Turner,83,240,Forward,34,7,22.2,3.4,7.6,0.455,2.9,5.7,0.513,0.5,1.8,0.455,2.8,3.3,0.8390000000000001,0.6,0.3,2.6,10.1,1.3,5.2,6.5,1.4,1,0,1,0
28898,Edwin Ubiles,79,204,Forward,131,121,31.5,6.0,12.1,0.4970000000000001,5.2,9.8,0.53,0.8,2.2,0.4970000000000001,2.0,3.0,0.672,2.1,1.2,0.7,14.8,1.2,3.1,4.3,2.1,1,0,1,0
28909,Ekpe Udoh,82,240,Center,103,67,27.2,3.3,7.0,0.472,3.2,6.6,0.485,0.1,0.4,0.472,1.6,2.5,0.649,1.5,0.8,2.8,8.4,2.5,3.8,6.3,1.5,1,1,0,0
28929,Tyler Ulis,69,155,Guard,72,35,30.1,3.6,8.4,0.4270000000000001,2.4,5.1,0.462,1.2,3.3,0.4270000000000001,2.9,3.4,0.846,5.3,1.2,0.1,11.3,0.5,1.9,2.4,1.5,1,0,0,1
28981,Jarrod Uthoff,81,210,Forward,100,67,26.5,4.6,10.2,0.45,3.2,6.6,0.486,1.4,3.6,0.45,2.5,3.1,0.795,1.2,0.8,1.8,13.0,1.5,4.3,5.8,1.0,1,0,1,0
28987,Ben Uzoh,75,205,Guard,141,140,32.3,4.7,10.3,0.454,3.4,6.8,0.508,1.2,3.5,0.454,3.3,4.2,0.782,3.0,1.1,0.7,13.8,1.2,3.8,5.0,2.4,1,0,0,1
29002,Denzel Valentine,77,220,Guard,144,116,29.0,4.0,9.1,0.442,2.2,4.6,0.476,1.8,4.5,0.442,1.5,2.0,0.779,4.4,0.9,0.3,11.4,1.1,4.8,5.9,2.2,1,0,0,1
29097,Fred VanVleet,72,195,Guard,141,102,26.8,3.3,7.7,0.426,2.3,5.1,0.447,1.0,2.6,0.426,2.6,3.3,0.805,4.5,1.6,0.1,10.2,0.6,2.7,3.3,1.5,1,0,0,1
29105,Jarvis Varnado,81,230,Forward,141,119,25.5,3.9,6.6,0.589,3.9,6.6,0.591,0.0,0.0,0.589,2.2,3.6,0.595,0.6,0.5,4.0,10.0,2.5,5.3,7.8,1.4,1,0,1,0
29113,Greivis Vasquez,78,200,Guard,136,123,33.6,5.5,13.0,0.425,3.8,7.9,0.487,1.7,5.1,0.425,3.2,3.9,0.828,5.7,1.4,0.3,16.0,1.0,3.8,4.8,3.3,1,0,0,1
29132,Rashad Vaughn,78,210,Guard,23,23,32.3,6.3,14.3,0.439,3.9,8.1,0.481,2.3,6.1,0.439,3.0,4.3,0.6940000000000001,1.6,0.8,0.3,17.8,0.6,4.2,4.8,2.2,1,0,0,1
29234,Charlie Villanueva,83,240,Forward,63,35,22.3,4.3,8.3,0.518,3.9,7.4,0.534,0.4,1.0,0.518,2.2,3.2,0.6809999999999999,1.0,0.4,1.7,11.2,2.2,4.6,6.7,1.7,1,0,1,0
29288,Noah Vonleh,82,240,Forward,30,29,26.5,3.8,7.2,0.523,3.2,6.1,0.53,0.5,1.1,0.523,3.2,4.5,0.716,0.6,0.9,1.4,11.3,2.4,6.6,9.0,2.1,1,0,1,0
29308,Jackson Vroman,82,220,Forward,63,62,30.6,5.4,9.7,0.5579999999999999,5.4,9.5,0.569,0.0,0.2,0.5579999999999999,2.4,4.7,0.512,2.1,1.2,1.1,13.2,3.1,6.3,9.5,2.8,1,0,1,0
29313,Nikola Vucevic,82,220,Forward,87,67,27.7,4.2,8.3,0.509,3.8,6.9,0.551,0.4,1.4,0.509,2.2,2.9,0.746,1.1,0.5,1.1,11.1,2.4,5.5,8.0,1.5,1,0,1,0
29346,Dwyane Wade,76,212,Guard,65,65,30.7,7.3,14.8,0.494,6.8,13.3,0.512,0.5,1.5,0.494,4.6,6.2,0.745,3.9,2.3,1.2,19.7,2.2,4.3,6.5,3.1,1,0,0,1
29358,Von Wafer,77,210,Guard,61,22,21.6,3.5,8.7,0.405,1.7,3.8,0.457,1.8,4.9,0.405,1.3,1.9,0.669,1.4,0.9,0.2,10.1,0.4,1.8,2.2,1.4,1,0,0,1
29365,Dajuan Wagner,74,200,Guard,36,35,31.8,7.4,18.0,0.41,5.5,12.2,0.453,1.8,5.8,0.41,4.6,6.4,0.722,3.6,1.2,0.6,21.2,0.5,2.0,2.5,2.9,1,0,0,1
29379,Dion Waiters,76,215,Guard,71,0,20.4,3.5,7.7,0.453,2.5,4.9,0.513,1.0,2.8,0.453,1.8,2.3,0.753,2.0,1.5,0.2,9.7,0.4,1.5,1.9,1.1,1,0,0,1
29380,Dion Waiters,76,177,Guard,24,7,16.0,0.9,2.6,0.349,0.9,2.1,0.44,0.0,0.5,0.349,1.4,2.0,0.7020000000000001,1.9,1.2,0.0,3.2,0.9,1.8,2.7,1.3,1,0,0,1
29466,Kemba Walker,73,172,Guard,111,77,32.9,5.2,12.2,0.428,4.1,8.7,0.469,1.1,3.5,0.428,4.5,5.8,0.7829999999999999,4.1,1.7,0.3,16.1,1.0,3.4,4.4,2.3,1,0,0,1
29509,John Wall,76,195,Guard,37,37,34.8,5.5,11.8,0.461,4.5,8.8,0.509,1.0,3.1,0.461,4.7,6.3,0.754,6.5,1.8,0.5,16.6,0.8,3.5,4.3,4.0,1,0,0,1
29574,Matt Walsh,78,205,Forward,92,90,30.7,4.4,9.7,0.454,2.3,4.5,0.521,2.1,5.3,0.454,3.2,4.1,0.7959999999999999,3.0,1.4,0.3,14.1,0.6,3.9,4.4,2.8,1,0,1,0
29604,Derrick Walton,72,185,Guard,127,125,31.9,3.4,8.4,0.404,1.6,3.8,0.409,1.8,4.6,0.404,2.9,3.5,0.8370000000000001,3.9,1.1,0.0,11.6,0.4,4.0,4.4,1.8,1,0,0,1
29654,Casper Ware,70,175,Guard,131,128,33.0,4.5,11.1,0.402,2.8,6.5,0.44,1.6,4.7,0.402,3.5,4.4,0.784,4.2,1.6,0.1,14.1,0.5,2.1,2.5,2.8,1,0,0,1
29703,T.J. Warren,80,233,Forward,70,49,31.2,7.5,13.6,0.555,6.9,11.5,0.598,0.6,2.0,0.555,2.8,4.3,0.654,1.0,1.5,0.5,18.5,2.7,3.0,5.7,1.7,1,0,1,0
29705,Willie Warren,76,199,Guard,57,53,31.7,4.9,10.6,0.459,3.2,5.8,0.55,1.7,4.9,0.459,3.8,4.8,0.7879999999999999,3.5,1.1,0.1,15.2,0.6,2.1,2.6,2.8,1,0,0,1
29707,Hakim Warrick,81,219,Forward,135,119,31.0,5.7,10.6,0.536,5.6,10.3,0.544,0.1,0.3,0.536,3.9,5.9,0.659,1.5,1.0,0.9,15.4,2.9,4.7,7.6,2.3,1,0,1,0
29735,Darius Washington,74,195,Guard,73,73,31.0,4.7,10.7,0.442,3.5,7.4,0.473,1.3,3.4,0.442,3.7,4.9,0.754,3.5,1.5,0.1,14.4,1.0,2.3,3.2,3.4,1,0,0,1
29827,Darryl Watkins,83,258,Center,106,67,23.1,2.3,4.4,0.536,2.3,4.4,0.536,0.0,0.0,0.536,1.3,2.4,0.542,0.6,0.9,2.5,6.0,2.2,3.6,5.8,1.3,1,1,0,0
29850,C.J. Watson,74,180,Guard,119,118,34.1,3.6,8.4,0.4320000000000001,2.2,4.8,0.458,1.4,3.5,0.4320000000000001,3.4,4.3,0.777,4.8,1.7,0.1,12.0,0.6,3.1,3.7,2.7,1,0,0,1
29862,Earl Watson,79,255,Center,63,8,14.6,1.6,2.6,0.594,1.6,2.6,0.594,0.0,0.0,0.594,1.0,1.7,0.575,0.2,0.2,0.9,4.1,1.4,2.5,3.9,0.7,1,1,0,0
29924,Maalik Wayns,74,185,Guard,95,56,25.9,4.0,9.7,0.412,3.0,6.3,0.478,1.0,3.4,0.412,3.6,4.2,0.848,3.4,0.9,0.0,12.5,0.5,2.2,2.7,2.3,1,0,0,1
29925,David Wear,82,230,Forward,130,78,21.8,2.7,5.8,0.473,2.3,4.7,0.485,0.5,1.1,0.473,0.9,1.3,0.736,0.7,0.5,0.2,6.8,1.5,2.8,4.3,0.9,1,0,1,0
29926,Travis Wear,82,230,Forward,128,84,22.2,3.3,6.6,0.504,3.2,6.2,0.511,0.2,0.4,0.504,1.4,1.8,0.7979999999999999,0.7,0.6,0.7,8.2,1.6,2.5,4.1,0.9,1,0,1,0
29957,Kyle Weaver,78,201,Guard,121,103,29.8,3.3,7.2,0.464,3.0,5.9,0.505,0.4,1.3,0.464,2.6,3.6,0.716,3.8,1.6,0.8,9.6,1.3,3.4,4.7,2.6,1,0,0,1
29989,Briante Weber,74,165,Guard,127,65,23.3,2.3,5.5,0.426,2.0,4.3,0.466,0.3,1.1,0.426,1.8,2.4,0.769,3.0,2.9,0.2,6.8,0.8,2.5,3.3,1.5,1,0,0,1
30013,Sonny Weems,78,203,Forward,69,66,31.2,5.2,11.0,0.473,3.8,7.3,0.527,1.3,3.7,0.473,1.6,2.1,0.767,2.3,1.3,0.3,13.3,1.6,3.0,4.6,2.7,1,0,1,0
30116,Delonte West,76,180,Guard,89,56,26.8,5.1,10.3,0.489,3.8,7.0,0.544,1.3,3.4,0.489,2.5,3.0,0.831,3.0,1.4,0.2,13.9,1.0,3.2,4.2,2.0,1,0,0,1
30127,Mario West,77,210,Guard,103,21,13.9,1.1,2.4,0.47,1.0,1.9,0.518,0.1,0.5,0.47,0.8,1.2,0.6779999999999999,0.8,1.2,0.2,3.2,0.7,1.5,2.3,0.9,1,0,0,1
30141,Russell Westbrook,75,187,Guard,75,35,21.9,3.1,6.6,0.464,2.6,5.3,0.491,0.5,1.3,0.464,1.7,2.4,0.685,2.5,1.0,0.1,8.3,0.9,1.5,2.4,1.6,1,0,0,1
30163,Robert Whaley,82,260,Center,22,3,13.0,2.2,6.3,0.348,2.2,6.2,0.35,0.0,0.0,0.348,1.4,2.1,0.66,0.6,0.3,0.4,5.8,1.0,1.4,2.5,1.1,1,1,0,0
30227,D.J. White,81,251,Forward,99,97,30.6,5.5,9.8,0.562,5.5,9.8,0.563,0.0,0.0,0.562,3.5,5.1,0.69,0.9,0.7,2.0,14.6,2.4,5.1,7.6,1.7,1,0,1,0
30234,Derrick White,77,193,Guard,34,32,32.8,6.0,11.9,0.507,4.4,7.6,0.569,1.7,4.2,0.507,4.4,5.4,0.813,4.4,1.2,1.4,18.1,1.0,3.1,4.1,2.4,1,0,0,1
30257,James White,79,200,Forward,123,87,27.1,3.5,7.8,0.444,2.5,4.9,0.508,1.0,2.9,0.444,2.4,3.0,0.784,2.6,1.0,0.6,10.3,1.0,3.2,4.2,2.0,1,0,1,0
30258,James White,74,226,Guard,113,62,19.4,3.2,6.2,0.506,3.1,6.1,0.512,0.0,0.1,0.506,1.3,2.1,0.608,0.7,0.3,1.0,7.6,1.8,3.0,4.8,1.4,1,0,0,1
30291,Okaro White,80,204,Forward,139,94,24.6,3.4,6.8,0.494,2.9,5.3,0.542,0.5,1.5,0.494,2.9,3.6,0.799,0.7,0.7,0.8,10.1,1.8,3.2,5.1,1.6,1,0,1,0
30298,Rodney White,81,238,Forward,28,26,30.9,6.7,13.8,0.487,5.5,10.4,0.5329999999999999,1.2,3.4,0.487,4.1,5.7,0.713,1.5,1.2,0.7,18.7,1.8,4.7,6.5,2.9,1,0,1,0
30303,Royce White,80,270,Forward,34,33,31.5,5.1,9.6,0.534,5.0,9.3,0.541,0.1,0.4,0.534,3.0,6.0,0.498,5.0,1.2,0.9,13.4,2.5,6.8,9.3,3.8,1,0,1,0
30326,Isaiah Whitehead,76,210,Guard,56,52,30.5,5.1,13.6,0.375,3.0,7.8,0.387,2.1,5.8,0.375,3.5,4.6,0.757,4.5,1.3,1.1,15.8,0.7,3.0,3.7,3.4,1,0,0,1
30339,Hassan Whiteside,84,235,Center,34,23,26.1,4.9,9.4,0.524,4.8,9.2,0.522,0.1,0.1,0.524,3.2,5.5,0.588,0.3,0.6,5.4,13.1,2.7,6.2,8.9,1.9,1,1,0,0
30367,Shayne Whittington,83,250,Center,114,74,22.6,3.6,7.1,0.515,3.6,6.7,0.5379999999999999,0.1,0.4,0.515,2.4,3.2,0.76,0.7,0.5,1.1,9.8,2.0,4.5,6.5,1.3,1,1,0,0
30397,Andrew Wiggins,80,200,Guard,35,35,32.8,5.4,12.1,0.448,4.2,8.5,0.493,1.2,3.6,0.448,5.0,6.5,0.775,1.5,1.2,1.0,17.1,2.2,3.7,5.9,2.3,1,0,0,1
30426,C.J. Wilcox,77,195,Guard,131,83,28.5,4.9,11.3,0.433,2.6,5.4,0.481,2.3,5.9,0.433,2.3,2.7,0.84,1.6,0.9,0.7,14.4,0.8,2.5,3.4,1.4,1,0,0,1
